"id","text","video_id","category"
"UgwJg_1ujhCp6tvhio94AaABAg","0:33, а теперь сравните качество работы тех ""скучных интровертов"" и сегодняшних кодеров-понторезов.","29","P"
"UgwRYLGsBafo7Cpz4U94AaABAg","тема вордпрес-прораммистов не раскрыта","29","P"
"UgwbOsCnK3fZ4mrVc654AaABAg","Реклама курсов программирования бесит уже больше чем 1xBET. Пихают ее ВЕЗДЕ","29","P"
"UgzQ9EpeZ5wlztjGKZV4AaABAg","Понабежало нормисов за длинным рублём, пааанимаешь...","29","P"
"UgzGr7m4k6gVVBVyAxB4AaABAg","Что бесит Тыжпрограммиста? Всего 24 часа в сутках)","29","P"
"Ugx4S_RzzfDXCxTMlxh4AaABAg","Ну вообще то все врачи проходят обучение. И многое, очень многое для всех одинаковое. Специализация - не занимает всё обучение. По этому да, практически каждый врач, не зависимо от своей узкой специализации - может очень много подсказать и помочь, исключить одно, добавить другое и т.д. или хотя бы направить в нужное русло. Во многих случаях этого будет достаточно. Точно так же и с программистами, так или иначе - ты не только это знаешь - но и многое другое. Хотя да, программисты чаще других замкнуты в своем мирке и ничем другим не интересуются.","29","P"
"UgzYPK0nfAfgcMSBjh14AaABAg","Были у меня на собеседовании програмиисты с гикбрейнса с десяток. Более-менее вменяемый только-лишь 1","29","P"
"UgzyKGYhr9VjIc9Dchx4AaABAg","уважаемые звукорежиссеры LU;KI, кидайте пожалуйста дереверб на голос, что бы убирать комнатную реверберацию.","29","P"
"UgxWqnTqT_0D_8Fq7Sl4AaABAg","Я: Учусь на программиста. Некоторые знакомые: А ПОЧИНИ МНЕ МИКРОВОЛНОВКУ!","29","P"
"UgyXDVEhK2tzTfmltwp4AaABAg","Судя по инстаграму и твич каналу, которые она активно ведёт, программирование её больше не интересует)","29","P"
"UgzGbLXWllgllMvCSTp4AaABAg","10000 ты будешь зарабатывать сидя в США с минимум 10 лет опыта, где средняя зарплата 5000.","29","P"
"UgxtI2BDiNm1J6_lMjZ4AaABAg","Обворожительный программист )","29","P"
"UgwqJ7zRj6bmjSFXKxp4AaABAg","У меня никогда не просят помощи мои друзья потому, что они нихрена не понимают, кто такой инженер по автоматизации производства и, как это применить в быту) Как обычно это бывает при знакомстве: Когда ты врач: О, а слушай, у меня мозга нет, а можешь... Когда ты бизнесмен: О, а слушай, у меня есть 7 баксов, как думаешь Гугл купить или пирожок? Когда ты работник банка: О, а слушай, у меня 7 баксов есть, как думаешь, круче вклад под проценты или пирожок? Когда ты инженер по автоматизации: А, прикольно. Хочешь пирожок?)","29","P"
"UgxzUuI5VUfW0ZtK6vN4AaABAg","Мораль сей басни такова: ""люди живут в мире стереотипов"". Я обычно таких стороной обхожу. Зачастую они так шутят, но это те шутки, которые даже не тупые, они просто ни о чём. Отсюда, ты смотришь на этого человека, как на дерево","29","P"
"Ugw2OPvHUEn2A9obHRp4AaABAg","спасибо... продолжение вы знаете","29","P"
"UgzmGIs0P3hvN4mFjz54AaABAg","Вам скажут слабой мир. Ви за 10 лет художники. Которие набивают руку. Сидят. Молчат. 3-6-12часов.жизнь в екран. Защита. Фото туризм 3хлетней.5ти летней давности..Карпати.Калуш.красава.за 4дня уехали автобусом. Топ 4 страни. #Краков Главний. Типа того. И сели в кресло. Школа привет. Как намикнуть. Что воКарпати. Це державна власність. Там має йти хоч. Десь мова. За мільйони","29","P"
"Ugx3IBpOl54xlbtcl814AaABAg","Украине нужен. Оригинал Айфон. Ето телефон котрий бесит. Ето так просто но так закрить нужно. Что хочетса только нажать. Одну чорную кнопочку вибить. Ето чорно Красний. Базосний ммир. Найди те оригинал. #там нокия по ярче","29","P"
"UgxjqhPcpTWNJz6zXTV4AaABAg","Хотите себя почистить.школа.техническое. Антидепресанти. Чистка базосних програм. Зажатие 3х клавиш телефона. Збросить груз. Невозможна. За водний брак. Аді. Юар. Кюар кода. Ето лепят. Один код. На пару стран. Базосное сохранение файлов. Всей електроники. С намеком на кода. Резервна пам'ять. Сама собой сохряняет. Сама. Собой контролирует. Космос. Видавочки. Ето когда-ОПовезло. Работает. О виключился сам по себе! О как дауни. С восторгом-Панятна. Так жить проще","29","P"
"UgzGIiO3n39wF6dq4BJ4AaABAg","Ой трубки. Ви не поймете. Когда начало уже не правильно. Начало ето програма. Дальше не полний прием ПК. Другой страни. Они там в комп'ютер вставляют.на минуточку. И живут онлайн продажами. Дальше ето покупает.другая модель. Машини. Дальше. Ето заливает. По трубкам.далее.идет возврат в больших количествах. Дальше етот брак сразу же продают на другие страни. О становить вас в машинах. Ето 31 страна производитель деталей. Ети умнейшие люди в покупках. Даже не зделают. Одну модель зборки одной машини. В одной области. На одной територии. Мне уже всерівно. Что писать. НаС много всегда. Весь брак ето. Максимальне продаж. Даже мой Хуавей. В масовой браковке. Закритих. Ограблених складах","29","P"
"UgwLAVdyFLtZIfeceql4AaABAg","Палишся. Не Палишся. Ето тема оставлять значок €$деньги. Либо ето настрой. Тут купил за 300доларов.там у отца в глаза на вишшом уровне в фирме. Запуск на милиони. Что бесит. Все врачи. Когда долго не общаютса. Акцент на речь. Розвитие. Как психологи сейчас. Залечят от переизбитка.количества....у них всегда жена всіо знает и умеет. Но суть. Ето онлайн. Режим. Ви вмешиваетесь в реальность. Ви лечить начинаете.ето уже меня бесит. Не восприяятие. Ето одно. Там зависнуть ето. Другое жить одной историей 16 лет. Одной историей розвода. Вотето текст. Вотето подача. Вотето брєд. Ето по круче я курю на 8 месяцов обсуждения семи. Ето ж и что. И в каких количествах. И кто же платит.за ето","29","P"
"UgzhJ-Fgdft41LlrsPp4AaABAg","симпатичную девушку таким неухоженным мужчиной рабавлять было плохой идеей... ну правда","29","P"
"UgxPaMQkSpNeLlfH3kZ4AaABAg","Надеюсь когда нибудь, я найду себе девушку, похожую на Анастасию. Умная, образованная, красивая, программист (а это то, чем я бы сам очень хотел заниматься, только начинаю), еще и стример. Если я встречу её на улице, то пойду за ней, ведь мне мама в детстве всегда говорила следовать за своей мечтой.","29","P"
"Ugw8Yc6LMwl8yavHwH14AaABAg","Все стереотипы из первой минуты видео подходят ко мне. Вот дерьмо","29","P"
"UgyoI8cujpt1_8Vax5F4AaABAg","Прикольно, когда зовут человека из твоей профессии. Столько пурги видишь и субъективности.","29","P"
"UgwXB3knJNK1QMomlPZ4AaABAg","Конечно хобби интересней, бо ЗП позволяет...","29","P"
"UgxDQR-MGoyVVnwQ7OR4AaABAg","Эх, жиза...!","29","P"
"UgxI9rvCQBZl5qlmdVp4AaABAg","Та самая стримерша мафии Pog","29","P"
"UgxT1URYhskdiM3Zh4J4AaABAg","Какие же ограниченные люди в комментариях обитают. Увидели девушку и исходятся на говно.","29","P"
"UgxMrFxfmINOAPFOvAF4AaABAg","В общем, я программист и увлекаюсь этим 5 лет (с 5 класса и по сей день) и вот что меня бесит: - Когда твои друзья просят взломать страницу, переустановить винду (хотя если это одноклассница, то простительно) и собрать комп - Так же бесят новички в программировании, которые по совету ютуберов выбирают питухон (против питона ничего не имею, а только комьюнити) из-за того, что там лёгкий синтаксис, но о минусах его не говорят. А на счёт этого комьюнити, туда идёт куча школьников, которые не умеют пользоваться гуглом (зайти в группу того же Хауди Хо и поймёте) и засирают всё своими тупыми вопросами - Бесят советы от мамы, которая говорит как мне работать в программировании. Простыми словами она говорит, что мне нужно хорошо закончиться колледж, чтобы мои знания были п*здец какими хорошими (на счёт колледжа следующий пункт) - Так же бесит мой колледж (я на первом курсе). Видел работы 4 курса и это просто пипец. У нас в группе колледжа публикуют фигню типо ""Вот наш 4 курс порадовал нас своими знаниями"", а там простой вывод на экран с каким-нибудь поздравлением, которую смог бы написать каждый по видосам Гоши Дударя.","29","P"
"UgyuPQW1zvbPk_esUfx4AaABAg","Когда самая стильная подруга — запойный программист (в смысле может не писать месяцами, потому что кодит по 16-20 часов в сутки)","29","P"
"UgxRntHe-bA_RbB03eR4AaABAg","Да кто бл*ть поверит, что она - программист?!","29","P"
"UgyHKzts8Ri5_VSroO94AaABAg","Шо ща наеб? Она не программист а тестер.......","29","P"
"UgwLGrARpcdZg593vsB4AaABAg","Я тоже программист если играю в дота 2 как эта девчонка?","29","P"
"Ugx3Ig99_-jHhpBCG554AaABAg","Самое смешное когда коллеги спрашивали чему меня в университете учили, если я спрашивала где что находится или перенесли в компьютере мои коллеги. Особенно тогда когда прошли обновления или удалённая техническая поддержка. Сложно было работать с непосвящёнными в тонкости телекоммуникаций.","29","P"
"UgxXocCR-YdGs-ShO_N4AaABAg","Красивая девушка, и весьма адекватно высказалась 👍","29","P"
"Ugx1KSKi-Wozag0O_514AaABAg","Настя, почини мне ноутбук пожалуйста. Тыж программист. Мой ноутбук большой и черный XD","29","P"
"Ugz_HUFYh9-brnVUtsR4AaABAg","Собеседование на мою первую работу в IT-сферу мне проводил менеджер по продуктам. Чел с ходу выдал фразу ""ты такая красивая, у меня на тебя привстал.."". Пропустила мимо ушей, т.к. мне нужна была эта работа","29","P"
"UgyAxxEvd3_2Dix0Ab94AaABAg","какая то не правильная программистка, у нее лицо не в прыщах, она не толстая и судя по всему работает фрилансером","29","P"
"UgwUgwqWrG5D8jG_c014AaABAg","+1 лайк за рекламу)) до сих пор ржу))","29","P"
"UgzgFxpUAoieAIWEw-54AaABAg","Ну вы кусок говна я даже не понял что это была реклама","29","P"
"UgxvuABfGxnO-a55w954AaABAg","0:30 - Откуда она меня знает?","29","P"
"Ugyq8pn8aqFdzm-7uhd4AaABAg","по словарному запасу, стилю изложения не похожа на программиста, в линк-едине несколько профилей с таким именем, но не вижу там программистов. >Переустановить винду? Взломать страничку ВК? Микроволновку починить? Представляете, Анастасия Лукьяненко этого не умеет! это же элементарные вещи, любой реальный программист может это сделать, вопрос только в цене где вы взяли это подставное лицо?","29","P"
"Ugz7l-401mLOw3ihKWB4AaABAg","а, ну ты тоже фронт пишешь, но я htmlку отправляю, ты посмотри","29","P"
"UgzQwVmpsT284oQi75l4AaABAg","Сама же перепутала джава и джаваскрипт","29","P"
"UgxpwMzVDPf8jgLQKv14AaABAg","Какая же милашка- программист😊","29","P"
"UgxovweDk71t2nLn8nd4AaABAg","По поводу половой принадлежности это жизненно. Тоже столкнулась с этой проблемой, хотя порой девчонки бывают умнее парней прогеров","29","P"
"UgyoVZuCHQEDVlsZQUN4AaABAg","Чета я программиста в видео не увидел. Эрэспэху будущую увидел, а программиста нет","29","P"
"UgzgKtJrrtdx_BOX2KJ4AaABAg","В начале это я так читаю на английском","29","P"
"UgzIqmhqDUYsYnB1Ly94AaABAg","Насчет того, что программист не обязан знать устройство автомобиля, если пишет код для магнитолы и других рабочих моментов типа ""напиши бэкэнд до вечера воскресенья"" - так, конечно, работают, программисты-муравьи, трудяги, нудно и долго написывают сотни однотипных библиотек для сотен разных контрагентов, разница в которых зачастую только в ip и связке логин-пароль, да паре строчек структуры джейсона какого-нибудь. Но для действительно интересных (не обязательно огромных, основообразующих) задач нужно сначала довольно глубоко погрузиться в тему этой задачи, поэтому программисты - это дейстивтельно те люди, которые разбираются в миллионе вещей и сфер на довольно серьезном уровне. Так что, условно, могут и коробку передач перебрать и попугаев по маховым перьям различить. И это обычный хороший программист в грамотной конторе, вовсе не гуру сишарпа. Но большинство коммерсов берут именно трудяг на работу, которые будут бесконечно лабать фреймы меню программы под тысячи заказчиков. Или надписи рисовать, ну или на худой конец, логику сборки джейсона.","29","P"
"UgwhMJXc_-2_USXn3QF4AaABAg","1:26 осу?","29","P"
"UgxJDqhFP5jyqXv8YjZ4AaABAg","Мерзкий голос конечно у телки, но все же, как ловко она монетизировала тот факт, что работает программистом, ведь за интервью и участие в программе её заплатили.","29","P"
"UgyNo3AQorRBrt7l7Vt4AaABAg","4:44 - действительно приятное ощущение, но не все поймут :)","29","P"
"UgwO3_ChTwE9YzFRGER4AaABAg","Баба программист?","29","P"
"Ugyy8J2OF9WLnXG_S8l4AaABAg","На самом деле главного, что раздражает не сказали. Больше всего раздражает когда дергают. Кода ты занимаешься чем-то, вошел в так называемое состояние потока, понимаешь задачу, код льется, а тут тебе названивают и говорят, мол, брось пока это, давай быстренько там вот фичу добавь в другом проекте, или быстренько нужна утилитка. Или вообще не по делу, типа отвлекись на часик помоги там с хренью, не могут решить какие стулья заказывать. Или даже тебя вроде как не дергают, но разводят деятельность вокруг, то вещи какие-то переставляют, то чинят что-то, и это все просто выбивает из процесса программирования. И это больше всего бесит. А то что просят там сайт взломать - только улыбку вызывает.","29","P"
"Ugzc5ItiiV00oFgso-94AaABAg","07:00 люди по большей части и врачей не разделяют)))))) для них тыжмедик)))","29","P"
"UgywgprMOWOlwx_inJZ4AaABAg","лайк от девушки CEO и инженера","29","P"
"UgyC7bHTqB97p_QPjH14AaABAg","А третий код откуда? Сейчас неудобно гуглить просто","29","P"
"UgwcRJqpfVKTYTNSJKx4AaABAg","12:19 самая больная тема. Из-за таких моментов иногда и не хочется ничего делать...","29","P"
"UgycILY1fC_l3GK0Mml4AaABAg","Я, закончившая зря техника-программиста и идущая в другую отрасль: 🗿","29","P"
"Ugz32-Zq5VjTOK0_Y5x4AaABAg","Вообще, когда ролик про программиста, то лучше уточнять, на каких языках работает, в какой сфере специализируется (разработка сайтов, разработка игр, информационная безопасность, нейронки и тд.), компания или соло, а так же опыт/уровень(Джун, мидл, сеньоро-помидоро). Все мы разные, и хоть во многом похожи, есть отличия","29","P"
"Ugy3ZtVCdvGwAYDpVVJ4AaABAg","Меня тоже просили взломать кое-что )","29","P"
"UgxGvo-k7E880YPDIBd4AaABAg","А мне вспомнился nwconlyamodel.","29","P"
"UgzdjL4sQ5-LBCSsMSN4AaABAg","Я когда-то попросила программиста, сотрудника, починить лампу для аквариума))) Ну а чё)","29","P"
"UgySExaNFYtjBs1k4vB4AaABAg","Ну любой врач должен знать, как вылечить общие болезни","29","P"
"UgxIuAKqPWTsQaloU-R4AaABAg","Видео: Что бесит программиста Реклама вначале: как стать программистом 👍🏻","29","P"
"UgyrLYPIHpoPs_aXBP94AaABAg","Я вот не понимаю откуда они берутся в регионах даже в вузах не было таких факультетов максимум АСУ . Сейчас понятно есть везде эти приславутые гигбрейнс и ТД . Я прям мечтал после школы им пойти . Но в городе не было таких вузов . А переезд денег не было. Поздно ли сейчас начинать ??","29","P"
"UgyqQ6GlTbBaL82Lf5d4AaABAg","Хесоям это сан андреас","29","P"
"UgzHoSLgD2hCNx3b9x94AaABAg","На самом деле писать сайты самому бессмысленно, а вот C,C++, Python, Java. Уже да то самому","29","P"
"UgwfV30qhVb-An9lyIZ4AaABAg","Зачем вам до сих пор писать backend на java. Есть же Jango.","29","P"
"UgzgPREYwn4fWzjq95R4AaABAg","Вообще то взламать странички не так уж и сложно...","29","P"
"UgyoiZmCfQmHPtRF8JF4AaABAg","Игра, сложная, японская.... Мне приходит только одно, а вам???","29","P"
"Ugzv2liYoO6_GOxMuQJ4AaABAg","все же люди могут позволить себе катание на яхтах и лошадях:)","29","P"
"UgzZEm4rwJRnKj5zPM14AaABAg","ответил бы на пару вопросов в качестве сис-админа :)","29","P"
"UgxToO1Vtfy8rnA6ngV4AaABAg","Всё видео меня бесила её прядь, кторая постоянно падала на лицо. 😤😤😤😑","29","P"
"UgzJI_sbdLuGsOEhazN4AaABAg","сравнивать программиста и бизнесмена по заработку это бред, еще бы с чиновниками сравнила","29","P"
"UgxcFhUkME0Bn2PREb94AaABAg","Спасибо вам от всех гребцов за 0:57! Наконец-то хоть кто-то разрушил стереотип про задротов) А по поводу коментов снизу что ""девушек вайти ни берут"" - если галера не помойка полная и ты норм специалист, то всем пофиг на то что ты девушка/парень. Если компании не пофиг, то уходите сразу и радуйтесь что не гребете там, ибо внутри все еще хуже. И обычно про такие галеры пишут на всеми любимом прекрасном it","29","P"
"UgziOPNOb7YnGLcMCIJ4AaABAg","👌 как же тяжело объяснить человеку, который интернет видел только в Ютубе и в вк, что ты 2 дня не палки пинал, а правил иконку, чтоб она на всех браузерах и устройствах выглядела одинаково 😑😑😑","29","P"
"Ugx6crn6YSRokLFTyWB4AaABAg","Девушка наверное в деревне живет? Впервые слышу, чтобы программистов называли скучными, да и почти аутистами. Норм люди.","29","P"
"UgykzMSAdU0JQLcltYl4AaABAg","Что бесит случайного зрителя ютуба?... Почему я это смотрю.... Мне без разницы что кого бесит...","29","P"
"UgzmXirxsr04t39XuxF4AaABAg","Девушка чуть не понимает что такое программист) Путает с разработчиком. Карта специальности немного другая. Языки не сильно отличаются. Есть разные концепции и парадигмы. Для программиста язык имеет второстепенное значение.","29","P"
"UgzAHdDDAXMc7X6YOVt4AaABAg","Не знаю даже читать комменты или слушать видео🗿👍","29","P"
"UgzvddcqeR2Jw9t5_vZ4AaABAg","Моя дочь мечтает стать программистом, когда вырастет!","29","P"
"UgxP2tets8qGZh2Ni314AaABAg","Да, девушки может и есть умные, но где требуется точность и реакция, там мужчины преуспевают, это даже научно доказано.","29","P"
"UgxFAgmlA_7qUUFXHMB4AaABAg","Я бы сравнивал языки программирования по другому, допустим С++ С#, это как сравнить польский и украинский, ну вот с виду, все вроде ок, но если присмотреться то все не так как ты знаешь, но смысл можно понять. Можно сравнить Джава скрипт и с++ как Русский и татарский, (я не знаю с#, и джава скрипт но видел как оно и что оно)","29","P"
"UgzJMc6Rh3T_W8jJxqF4AaABAg","Ну да. У них теперь есть время на барбершопы и спортзалы, ведь хорошие программисты создали фреймворки и настало время плохих =)","29","P"
"UgwqdvMj_RayTBlf7bF4AaABAg","8:51 Фраза дня: - Компьютер не виноват, что ты тупой.","29","P"
"UgwVqkts_-ohbsJ7FLR4AaABAg","Ты же программист, заполни отчёт на сайте. И пофиг, что данных для отчёта у тебя нет и он к тебе совершенно никак не относятся, главное - на сайт с помощью компьютера...","29","P"
"Ugw76UBOw65gszbvHTt4AaABAg","Этой ""яркости"", когда никто не может помочь найти ошибку или решение, мне уже хватило, хотя я ещё учусь. Спросите, а где тогда преподы? А они либо посылают в Гугл, либо отвечают через дня два-три по почте (это если повезёт, что письмо не утонет среди других). Зачем тогда вообще преподы, если мы стали на дистанте, как на заочке Я каждый день думаю, а стоит ли вообще идти в IT, когда ты даже не уверен, что дотягиваешь до написания сайтов. Зато как приятно, когда помогаешь кому-нибудь из друзей найти ошибку довольно быстро. Чувствуешь, сколько времени, сил и нервов сэкономил ему","29","P"
"UgxbP-_RlD5lwUhg0IV4AaABAg","ГТА,я понял но лайк не поставил(","29","P"
"UgwQh9nm7hD9Tz0IYqh4AaABAg","Что бесит программиста? Дебажить функцию, которую ты не вызываешь...","29","P"
"UgzI-SkHBlLugGrTi_F4AaABAg","@Nastya Vicodin А какой у тебя стаж программиста на Си ? Это прям хардкорный low level programming ? Есть ли github ? Есть ли технические статьи от тебя ?","29","P"
"UgyXuWuR_ESeZJ2ffaZ4AaABAg","Питсаа!","29","P"
"UgwYimKmBRGMG5rJ2o14AaABAg","На кухне балдёж, чего все женщины противятся?))0)","29","P"
"Ugy7PqtQ2aW9lWoHJ_14AaABAg","Java это в основном бекенд для сайтов? Это как? Серьёзно??? Это в какой вселенной так происходит )))?","29","P"
"UgwDDsn7F1H-P4CBe-l4AaABAg","Под каждым словом ставлю класс!!!)))(","29","P"
"UgzxIZlczuRVUoOXTjJ4AaABAg","5:24 де ти живеш що сосиски з мяся зробляні","29","P"
"UgzopW863aDUmGCJk_l4AaABAg","Когда меня спрашивают, чем занимаюсь, я говорю, что ""Я jun js developer"". После этого никто ничего не говорит :D","29","P"
"UgwlAWxISWo-A0C8bR54AaABAg","12 минута , из-за чего собственно я и перестал учить плюсы и ушел в веб, js, php","29","P"
"UgzW6y8MRM0J1awSukd4AaABAg","Че за чел на 5 минуте","29","P"
"UgzfahhhPPIpF8cgK_Z4AaABAg","5:00 как знакомо )) очень кайфовое чувство","29","P"
"Ugy4Su9xGt92MQE35pR4AaABAg","Какие яп юзаешь?)","29","P"
"Ugy3LfRVxVTpOS4yrfl4AaABAg","1:30 ну если программирование это твоё хобби то другие хобби и не нужны)) лан шучу, я еще на гитаре играю и анимешки смотрю )))","29","P"
"UgzVdA5p4xkx_bHmcWl4AaABAg","Тоже самое, когда инженер-конструктор, когда очень сложно объяснить простыми словами, чем занимался весь день простыми словами, получается, что нихера не делал весь день. Еще слышат, начинают грузить своими идеями по строительству, которые точно расходятся с традиционным строительством. Как-то мне мужик объяснял, что старые поддоны для перекрытия чердачного как-то собирался применять.)) До сих пор для меня загадка.","29","P"
"UgwKurCk8usfKBtU1cx4AaABAg","-Кто то там играет в игру сложную, неизвестную, японскую... *Welcome to osu!*","29","P"
"Ugwrzv4VkGHJeeXrqGp4AaABAg","Я программист, у меня нет бороды, я не толстый, я не в прыщах, и моё хобби это покопаться с мотоциклом или с великом.","29","P"
"Ugw9Sluu0RLSoK7JCWx4AaABAg","Подумайте вот над чем: утверждать то что java девелопер и javascript девелопер это разный уровень это то же самое что и утверждать то что мужчина программист и женшина программист - разный уровень. Часть ролика про предвзятость, а тут такое.","29","P"
"Ugwi3ZOgOq9TwpmgwdJ4AaABAg","Java для сайтов? 🗿","29","P"
"UgxG8uNObtg8kAaN66V4AaABAg","У девочки практически 100% понимание ИТ (сильно удивила), но когда она отвечает, причём спокойным голосом, частично углубляясь в психологию, такое ощущение, что вопросы и ответы ей уже дали, а сама она действительно психолог! Слишком спокойная для ИТ. :) И кстати, практически не услышал ничего, что бы относилось к ""глубинам"" её профессии. ""софт для машин""? какой именно? для развлекательного центра? для впрыска форсунок? для сторожевого модема? По ответам вроде бы пишет на Си (ну а на чём ещё?), но могла бы слегка углубиться. Короче, у неё слишком ровное отношение к ИТ - с таким лицом можно рассказывать практически про любую профессию. И в кадре, кстати, она тоже держится уверенно - так обычно ведут себя люди, привыкшие общаться с большим количеством других людей или даже работать перед камерой.","29","P"
"UgwhUdnZWH8VO3dn3Hd4AaABAg","Ты же программист, так почини холодильник!","29","P"
"UgwQanaTH0FKocL66n54AaABAg","Лайк за крутую интеграцию рекламы))","29","P"
"UgzSBmvPWftmd8K4k7J4AaABAg","У меня друг программист, говорит: Я сплю в сутки 4 часа, зарабатываю гору бабла, но мне тупо не хватает времени их тратить!!! Вывод: если вы ищете ""легкие деньги"" в программировании, то забудь те об этом, это не для вас! В моих глазах программисты это те же шахтеры, они уходят с головой в цифровой и текстовый мир. 90% настоящих программистов молчливы, с ними скучно реально, потому что с ними не о чем говорить! Эту девушку наверное нашпигали адреналином что бы она хоть как то себя бодренько чувствовала)","29","P"
"UgxI2vdLF4clUVLd_M94AaABAg","Смотришь на современного программиста и понимаешь, что программистов сейчас попросту нет...","29","P"
"UgwLttpBTDQdgPY1U_F4AaABAg","Восемь часов одну строчку ? 🤣🤣🤣🤣 Это ещё фигня.... Попадается тебе программа на Cobol написанная в 1988 году - и давай, найди там баг. Костьми ляг, а найди, да срочно!","29","P"
"UgxcTs04qauFqhL7MMd4AaABAg","Я работаю в кредитной компании- и меня часто спрашивают - слушай, а ты можешь мне кредитный лимит увеличить ? Снизить процент по ссуде? #тыжпрограммист ! 🤣🤣🤣🤣","29","P"
"UgyZ9zrx5Vv-PZ2fHAx4AaABAg","""Да там, такой""","29","P"
"Ugzy1ZcBJmf56q-F26p4AaABAg","Та это не прогер","29","P"
"UgzGNljGVk5v5lxMe_Z4AaABAg","да почему Unreal Engine 4 не рекламят, на подобных курсах??? Рекламировать сосиску, а я веган XD","29","P"
"UgxhKYFCZQ8l0Sn0rMB4AaABAg","Блин , люди любых профессий ,ваши профессии по своему сложны и со своими нюансами . Почему вас бесит когда кто-то у вас что-то спрашивает . У меня своя профессия и меня почему то не бесит, это вполне ОК.","29","P"
"Ugxd5IJuYySx_n6818l4AaABAg","Я не программист, но не слишком далек от данной сферы деятельности, и хотел бы отметить один занятный факт о том, что ""многие программисты сейчас, это довольно красивые парни... и т.д. и т.п."" Многие программисты сейчас, во всяком случае, из тех, с кем мне приходилось иметь дело, полнейшие бездари, закончившие три курса института на трояки и подавшиеся в середине нулевых в разработчики браузерных игрушек. Вот сейчас как раз представилась возможность пожинать плоды труда этих неучей. Так что, дорогие мои товарищи, кому-то может куда важнее, чтобы программер был парнем симпотиШным, а лучше - девушкой, но как по мне, лучше всего, когда программист - не идиот, а уж как там у него дела с мордой лица или шизофренией обстоят - для меня не столь важно. Уж простите меня за мой ""консерватизм"", но с такими раскладами, нелюдимые специалисты старой школы мне как-то нравились больше глуповатых современных выпускников церковно-приходской школы с углубленным изучением фитнеса и двухнедельными курсами азов вебдизайна.","29","P"
"UgwaVT335Wi3-6wGgc14AaABAg","Учусь на программиста и уже понимаю эту тему. Меня друг спрашивает ну вот ты пошёл на кого учиться? Я отвечаю ну у меня специальность компьютерные сети. Ну а конкретнее можно? Что ты там делаешь? И где это тебе пригодиться? И тут ты понимаешь что если начнёшь рассказывать то нихрена не поймёт. Я ему иногда говорю "" да я там ещё учусь бота создавать"". На что он мне отвечает "" что сложного сделать бота? Ты не умеешь делать бота?"". Ребята, сделать бота для ВК на 30 строк это конечно легко даже для того человека, который поверхностного знает питон (хотя даже в этом случае можно неделями искать баг и пытаться его решить). Но вот сделать бота который будет играть в тот же тетрис, это уже другой уровень.","29","P"
"Ugy1FOMsSK0YHr42JXV4AaABAg","7:50 про сиси)","29","P"
"Ugz_4FVqCgTpJNqjJiB4AaABAg","motherlode.. ностальгия по симс 3 и кодам🙃","29","P"
"UgyZsXc8VnMGRmzN7F94AaABAg","Уже 2 года пытаюсь найти работу в программировании. Уже и сайты верстал, и бэкендом занимался, и портфолио есть, и знаний вроде хватает как минимум на джуниора. Но прошел уже 30+ интервью и никто абсолютно не хочет брать на работу из-за того, что нет опыта работы. И я не знаю как разомкнуть этот круг. Написать что я «работал» на несуществующей конторе ? Так тоже пробовал, но в разговоре потом становится ясно, что опыта в коммерческой разработке у меня нет и в итоге - отказ, потому что нет опыта. А где взять этот опыт, если никто на работу брать не хочет ??? Просто не знаю уже что с этим делать. 2 года бесполезных попыток рассылок резюме в никуда. Может действительно программирование не всем дано и это не ты его выбираешь а оно тебя....","29","P"
"UgxFAgEd91of3J_P3Yp4AaABAg","Ребят! Скажите, на чём кодит эта симпотяжка?","29","P"
"Ugye_im6egCk_aVUU9p4AaABAg","ИТ и легкие деньги) смешно)","29","P"
"Ugwx230GjjTwszwCTA14AaABAg","Тысяч 10 это ТОП и это потолок. А хомячки получают 300$)))","29","P"
"UgzNrao8phNtNL-uvgR4AaABAg","Да, конечно, программист не шарит, что такое ФИШИНГ, и как с помощью этого получать доступ к соц.сетям жертв. Почему вы думаете, что если вы прогеры, вы не должны шарить в кибербезопасности, это же азы, это же лично ваша безопасность))","29","P"
"UgyzkK7m8zd-0vDtLxV4AaABAg","Я не программист, я лингвист. Но какая же тоска меня берёт от людского невежества...","29","P"
"UgwHrXKIB_mxz6KEFGh4AaABAg","Вы всех девушек, которых приглашаете, целенаправленно в чëрное одеваете??!!))","29","P"
"Ugx4FQiuAT5NmLpglcN4AaABAg","Я никогда не шел в программирование ради больших денег, я пошел туда ради ВОЗМОЖНОСТИ комфортно и приятно зарабатывать","29","P"
"UgyeZRezDAJVmrNslfh4AaABAg","по мне не нужно объяснять всем почему ты выбрала эту профессию🤔🤗","29","P"
"UgwWT89GIaGLJtMpTYx4AaABAg","Почему дорого бить комп?) клавы же дешевые, а в основном им все достается)","29","P"
"Ugw7A55-6Jd391qEYdN4AaABAg","У программистов как и у водителей) нужен 20ти летний работник с 30ти летним стажем :)","29","P"
"UgxUrqq8SO4iLaYjVE14AaABAg","Как же я тебя понимаю 😂 Я просто не могу с кем то обсудить что я сегодня в скриптах обновлял или что то подобное...","29","P"
